originalType,mappedType,mappedConfidence,deltaToSecondBest
http://nl.dbpedia.org/resource/Debuut,http://dbpedia.org/ontology/SoccerPlayer, 0.11446741,0.081081083
http://dbpedia.org/resource/Nature_reserve,http://dbpedia.org/ontology/ProtectedArea, 0.264,0.144
http://dbpedia.org/resource/Tourism,http://dbpedia.org/ontology/Settlement, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Bierbrouwer,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/KM,http://dbpedia.org/ontology/River, 0.10918544,0.07105719
http://dbpedia.org/resource/Marine,http://dbpedia.org/ontology/MusicalWork, 0.125,0.0
http://nl.dbpedia.org/resource/Televisieshow,http://dbpedia.org/ontology/TelevisionShow, 0.375,0.125
http://dbpedia.org/resource/Law,http://dbpedia.org/ontology/SoccerPlayer, 0.21428572,0.142857145
http://dbpedia.org/resource/Authority,http://dbpedia.org/ontology/Country, 0.2,0.0
http://dbpedia.org/resource/Location,http://dbpedia.org/ontology/Place, 0.3090909,0.14545454
http://nl.dbpedia.org/resource/Gouvernement,http://dbpedia.org/ontology/Settlement, 0.20091324,0.06849314
http://nl.dbpedia.org/resource/Samsung,http://dbpedia.org/ontology/Device, 0.33333334,0.0
http://dbpedia.org/resource/Moscow,http://dbpedia.org/ontology/Agent, 0.18181819,0.0909091
http://nl.dbpedia.org/resource/Afstammeling,http://dbpedia.org/ontology/Beer, 0.1,0.0
http://nl.dbpedia.org/resource/Slachtoffer,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Tell_(disambiguation),http://dbpedia.org/ontology/WorldHeritageSite, 0.18181819,0.0909091
http://dbpedia.org/resource/Seaside_resort,http://dbpedia.org/ontology/Settlement, 0.18852459,0.131147542
http://nl.dbpedia.org/resource/Televisieseries,http://dbpedia.org/ontology/Actor, 0.16666667,0.0
http://dbpedia.org/resource/Force,http://dbpedia.org/ontology/Athlete, 0.10526316,0.05263158
http://nl.dbpedia.org/resource/Dijk,http://dbpedia.org/ontology/PopulatedPlace, 0.19444445,0.111111114
http://dbpedia.org/resource/Border_town,http://dbpedia.org/ontology/Settlement, 0.2,0.13333333
http://dbpedia.org/resource/Department_(country_subdivision),http://dbpedia.org/ontology/Department, 0.15927072,0.144478838
http://dbpedia.org/resource/Length_(disambiguation),http://dbpedia.org/ontology/River, 0.060606062,0.0
http://dbpedia.org/resource/Sun,http://dbpedia.org/ontology/MusicFestival, 0.14285715,0.0
http://dbpedia.org/resource/Bergen_(disambiguation),http://dbpedia.org/ontology/Mountain, 0.1923077,0.076923084
http://dbpedia.org/resource/Alexander_(disambiguation),http://dbpedia.org/ontology/Family, 0.2,0.0
http://dbpedia.org/resource/Ireland_(disambiguation),http://dbpedia.org/ontology/Dog, 0.14285715,0.071428575
http://nl.dbpedia.org/resource/Bergrug,http://dbpedia.org/ontology/NaturalPlace, 0.30555555,0.13888888
http://dbpedia.org/resource/Begin,http://dbpedia.org/ontology/Agent, 0.13333334,0.06666667
http://nl.dbpedia.org/resource/Gebouwen,http://dbpedia.org/ontology/Building, 0.2,0.13333333
http://nl.dbpedia.org/resource/Uitgever,http://dbpedia.org/ontology/Agent, 0.23076923,0.13461538
http://nl.dbpedia.org/resource/Zekerheid,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://nl.dbpedia.org/resource/Vj,http://dbpedia.org/ontology/Artist, 0.25,0.125
http://dbpedia.org/resource/Multi-sport_event,http://dbpedia.org/ontology/SportsEvent, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Persoons,http://dbpedia.org/ontology/MeanOfTransportation, 0.25,0.125
http://nl.dbpedia.org/resource/Fotomodel,http://dbpedia.org/ontology/Actor, 0.18803419,0.094017094
http://nl.dbpedia.org/resource/Kunstcriticus,http://dbpedia.org/ontology/Artist, 0.21052632,0.10526316
http://dbpedia.org/resource/Double_reed,http://dbpedia.org/ontology/Instrument, 0.33333334,0.0
http://dbpedia.org/resource/Nationality,http://dbpedia.org/ontology/SoccerPlayer, 0.18181819,0.0909091
http://dbpedia.org/resource/Archbishop,http://dbpedia.org/ontology/Cleric, 0.18233618,0.07407407
http://dbpedia.org/resource/Radio_drama,http://dbpedia.org/ontology/Book, 0.16666667,0.0
http://dbpedia.org/resource/Nickname,http://dbpedia.org/ontology/Person, 0.118644066,0.050847456
http://nl.dbpedia.org/resource/Verkenner,http://dbpedia.org/ontology/MilitaryPerson, 0.18181819,0.0909091
http://nl.dbpedia.org/resource/Kolenmijn,http://dbpedia.org/ontology/SubMunicipality, 0.11764706,0.05882353
http://nl.dbpedia.org/resource/Satiricus,http://dbpedia.org/ontology/Writer, 0.2,0.0
http://dbpedia.org/resource/Massacre,http://dbpedia.org/ontology/Attack, 0.22222222,0.11111111
http://dbpedia.org/resource/Turkish_language,http://dbpedia.org/ontology/SoccerPlayer, 0.16666667,0.05555556
http://dbpedia.org/resource/Latin_(disambiguation),http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Huizen,http://dbpedia.org/ontology/Event, 0.10526316,0.0
http://dbpedia.org/resource/Christian_(disambiguation),http://dbpedia.org/ontology/Comic, 0.2,0.13333333
http://nl.dbpedia.org/resource/Familieleden,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2,0.0
http://dbpedia.org/resource/Vietnam,http://dbpedia.org/ontology/OfficeHolder, 0.25,0.0
http://nl.dbpedia.org/resource/Keuken,http://dbpedia.org/ontology/Ship, 0.33333334,0.0
http://dbpedia.org/resource/Japan,http://dbpedia.org/ontology/Species, 0.18421052,0.105263155
http://dbpedia.org/resource/Disc_jockey,http://dbpedia.org/ontology/MusicalArtist, 0.16981132,0.08805031
http://nl.dbpedia.org/resource/Discotheek,http://dbpedia.org/ontology/MusicalArtist, 0.14285715,0.0
http://dbpedia.org/resource/Peru,http://dbpedia.org/ontology/Place, 0.13333334,0.06666667
http://dbpedia.org/resource/Kenner_Products,http://dbpedia.org/ontology/Politician, 0.2,0.1
http://dbpedia.org/resource/Hormone,http://dbpedia.org/ontology/ChemicalCompound, 0.375,0.125
http://nl.dbpedia.org/resource/Revueartiest,http://dbpedia.org/ontology/Actor, 0.13333334,0.06666667
http://nl.dbpedia.org/resource/Winkels,http://dbpedia.org/ontology/Skyscraper, 0.125,0.0
http://nl.dbpedia.org/resource/Ruggengraat,http://dbpedia.org/ontology/Road, 0.125,0.0
http://dbpedia.org/resource/Twin_(disambiguation),http://dbpedia.org/ontology/Person, 0.25,0.1
http://dbpedia.org/resource/Amateur,http://dbpedia.org/ontology/Athlete, 0.175,0.075
http://nl.dbpedia.org/resource/Spits,http://dbpedia.org/ontology/Bird, 0.125,0.0
http://dbpedia.org/resource/Cover,http://dbpedia.org/ontology/Single, 0.18181819,0.0909091
http://dbpedia.org/resource/Comedian,http://dbpedia.org/ontology/Actor, 0.2,0.144444444
http://nl.dbpedia.org/resource/Verzamelnaam,http://dbpedia.org/ontology/Disease, 0.10344828,0.02298851
http://nl.dbpedia.org/resource/Wetering,http://dbpedia.org/ontology/Stream, 0.2,0.1
http://nl.dbpedia.org/resource/Ruim,http://dbpedia.org/ontology/ArchitecturalStructure, 0.11764706,0.05882353
http://dbpedia.org/resource/Electronic_(band),http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Congo,http://dbpedia.org/ontology/Animal, 0.18181819,0.0909091
http://nl.dbpedia.org/resource/Trekpleister,http://dbpedia.org/ontology/PopulatedPlace, 0.18518518,0.111111105
http://dbpedia.org/resource/Girl,http://dbpedia.org/ontology/MusicalArtist, 0.1,0.066666665
http://nl.dbpedia.org/resource/Leerkracht,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://dbpedia.org/resource/Bachelor's_degree,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Opleiding,http://dbpedia.org/ontology/Person, 0.2802768,0.14532871
http://nl.dbpedia.org/resource/Bergbeklimmer,http://dbpedia.org/ontology/Person, 0.33333334,0.14285714
http://dbpedia.org/resource/Antagonist_(disambiguation),http://dbpedia.org/ontology/FictionalCharacter, 0.2857143,0.14285715
http://dbpedia.org/resource/Amsterdam,http://dbpedia.org/ontology/Artist, 0.16129032,0.06451613
http://dbpedia.org/resource/Dictionary,http://dbpedia.org/ontology/Name, 0.2,0.06666666
http://dbpedia.org/resource/French_people,http://dbpedia.org/ontology/Family, 0.33333334,0.0
http://nl.dbpedia.org/resource/Televisietoren,http://dbpedia.org/ontology/Skyscraper, 0.14285715,0.071428575
http://nl.dbpedia.org/resource/Decennia,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Friesland,http://dbpedia.org/ontology/Person, 0.16666667,0.083333334
http://dbpedia.org/resource/Russia,http://dbpedia.org/ontology/Dog, 0.057142857,0.0
http://dbpedia.org/resource/Theatre_director,http://dbpedia.org/ontology/Actor, 0.1521739,0.10869564
http://dbpedia.org/resource/Shrine,http://dbpedia.org/ontology/Church, 0.16666667,0.0
http://dbpedia.org/resource/Conclusion,http://dbpedia.org/ontology/TelevisionShow, 0.2,0.0
http://nl.dbpedia.org/resource/Instituten,http://dbpedia.org/ontology/University, 0.2,0.0
http://dbpedia.org/resource/English_language,http://dbpedia.org/ontology/Organisation, 0.16666667,0.083333334
http://dbpedia.org/resource/Folk_music,http://dbpedia.org/ontology/Agent, 0.22222222,0.11111111
http://dbpedia.org/resource/Amerika,http://dbpedia.org/ontology/Animal, 0.13157895,0.07894737
http://dbpedia.org/resource/Massif,http://dbpedia.org/ontology/NaturalPlace, 0.3063063,0.12612612
http://nl.dbpedia.org/resource/Tramlijn,http://dbpedia.org/ontology/RailwayStation, 0.1,0.0
http://nl.dbpedia.org/resource/Inwoneraantal,http://dbpedia.org/ontology/Settlement, 0.1875,0.125
http://nl.dbpedia.org/resource/Hoofdrolspeelster,http://dbpedia.org/ontology/Comic, 0.14285715,0.0
http://nl.dbpedia.org/resource/Verslag,http://dbpedia.org/ontology/Book, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Ontsluitingsroute,http://dbpedia.org/ontology/Place, 0.22222222,0.11111111
http://dbpedia.org/resource/Royal,http://dbpedia.org/ontology/Person, 0.2,0.1
http://dbpedia.org/resource/Resident,http://dbpedia.org/ontology/Person, 0.33333334,0.0
http://nl.dbpedia.org/resource/Tijdrit,http://dbpedia.org/ontology/CyclingRace, 0.11111111,0.0
http://nl.dbpedia.org/resource/Term,http://dbpedia.org/ontology/Disease, 0.19444445,0.111111114
http://nl.dbpedia.org/resource/Kruising,http://dbpedia.org/ontology/Species, 0.20833333,0.08333333
http://dbpedia.org/resource/Switzerland,http://dbpedia.org/ontology/SoccerPlayer, 0.10526316,0.026315795
http://dbpedia.org/resource/Scenario,http://dbpedia.org/ontology/Film, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Loods,http://dbpedia.org/ontology/Writer, 0.14285715,0.0
http://dbpedia.org/resource/Winter_sport,http://dbpedia.org/ontology/Sport, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Instelling,http://dbpedia.org/ontology/University, 0.125,0.076388888
http://nl.dbpedia.org/resource/Kleindochter,http://dbpedia.org/ontology/Artist, 0.17391305,0.08695653
http://dbpedia.org/resource/Steen,http://dbpedia.org/ontology/Place, 0.26666668,0.13333334
http://dbpedia.org/resource/Loop,http://dbpedia.org/ontology/River, 0.12,0.08
http://nl.dbpedia.org/resource/Jamaicaanse,http://dbpedia.org/ontology/Athlete, 0.15762274,0.08010336
http://nl.dbpedia.org/resource/Oudste,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Geul,http://dbpedia.org/ontology/Place, 0.2857143,0.14285715
http://dbpedia.org/resource/Ukraine,http://dbpedia.org/ontology/SoccerPlayer, 0.14285715,0.0
http://dbpedia.org/resource/Rhythm_and_blues,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://dbpedia.org/resource/Portrait,http://dbpedia.org/ontology/Work, 0.33333334,0.13333334
http://dbpedia.org/resource/Heart,http://dbpedia.org/ontology/SoccerPlayer, 0.1,0.0
http://dbpedia.org/resource/Multi,http://dbpedia.org/ontology/AmusementParkAttraction, 0.2857143,0.14285715
http://dbpedia.org/resource/Ruins,http://dbpedia.org/ontology/Building, 0.20253165,0.113924056
http://dbpedia.org/resource/Management,http://dbpedia.org/ontology/Company, 0.2,0.0
http://dbpedia.org/resource/List_of_water_sports,http://dbpedia.org/ontology/Sport, 0.23529412,0.11764706
http://dbpedia.org/resource/Finland,http://dbpedia.org/ontology/Dog, 0.18181819,0.0909091
http://dbpedia.org/resource/Magnum,http://dbpedia.org/ontology/Writer, 0.16666667,0.0
http://nl.dbpedia.org/resource/Nieuwsblad,http://dbpedia.org/ontology/PeriodicalLiterature, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Disneyland,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Volksliedje,http://dbpedia.org/ontology/Single, 0.23076923,0.07692307
http://dbpedia.org/resource/Poland,http://dbpedia.org/ontology/Dog, 0.125,0.03125
http://nl.dbpedia.org/resource/Vlieger,http://dbpedia.org/ontology/MilitaryPerson, 0.2,0.1
http://nl.dbpedia.org/resource/Rekening,http://dbpedia.org/ontology/Work, 0.17142858,0.08571429
http://dbpedia.org/resource/Non,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Geleerde,http://dbpedia.org/ontology/Name, 0.27272728,0.09090909
http://nl.dbpedia.org/resource/Verhalen,http://dbpedia.org/ontology/Writer, 0.11111111,0.0
http://nl.dbpedia.org/resource/Ingang,http://dbpedia.org/ontology/PopulatedPlace, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Communist,http://dbpedia.org/ontology/Politician, 0.20689656,0.10344828
http://dbpedia.org/resource/Mexico_(disambiguation),http://dbpedia.org/ontology/Company, 0.14285715,0.071428575
http://nl.dbpedia.org/resource/San,http://dbpedia.org/ontology/SoccerClub, 0.16901408,0.09859154
http://dbpedia.org/resource/Mode_of_transport,http://dbpedia.org/ontology/PublicTransitSystem, 0.25,0.125
http://dbpedia.org/resource/Television_presenter,http://dbpedia.org/ontology/Presenter, 0.19310345,0.137931036
http://nl.dbpedia.org/resource/Fusie,http://dbpedia.org/ontology/DistrictWaterBoard, 0.14492753,0.130434776
http://nl.dbpedia.org/resource/Provinciestad,http://dbpedia.org/ontology/PopulatedPlace, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Kickbokser,http://dbpedia.org/ontology/Athlete, 0.2857143,0.14285715
http://dbpedia.org/resource/Klooster,http://dbpedia.org/ontology/Monastery, 0.12038835,0.06601942
http://nl.dbpedia.org/resource/Eerbetoon,http://dbpedia.org/ontology/ArchitecturalStructure, 0.20338982,0.084745754
http://dbpedia.org/resource/O_(disambiguation),http://dbpedia.org/ontology/Family, 0.18181819,0.0909091
http://nl.dbpedia.org/resource/Vesting,http://dbpedia.org/ontology/Place, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Lekkernij,http://dbpedia.org/ontology/Name, 0.25,0.125
http://nl.dbpedia.org/resource/Frater,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Detective_(disambiguation),http://dbpedia.org/ontology/Work, 0.21052632,0.10526316
http://dbpedia.org/resource/Label_(disambiguation),http://dbpedia.org/ontology/Album, 0.22222222,0.11111111
http://dbpedia.org/resource/Main_(river),http://dbpedia.org/ontology/MilitaryVehicle, 0.16666667,0.0
http://nl.dbpedia.org/resource/Opdracht,http://dbpedia.org/ontology/ArchitecturalStructure, 0.24390244,0.14634147
http://nl.dbpedia.org/resource/Activiste,http://dbpedia.org/ontology/Actor, 0.18181819,0.0909091
http://nl.dbpedia.org/resource/Stappen,http://dbpedia.org/ontology/Person, 0.1875,0.125
http://dbpedia.org/resource/Sanctuary,http://dbpedia.org/ontology/WorldHeritageSite, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Gebeurtenis,http://dbpedia.org/ontology/MilitaryConflict, 0.20454545,0.11363636
http://nl.dbpedia.org/resource/Armeense,http://dbpedia.org/ontology/Organisation, 0.12,0.05333333
http://nl.dbpedia.org/resource/Munten,http://dbpedia.org/ontology/Currency, 0.33333334,0.0
http://nl.dbpedia.org/resource/Musicalactrice,http://dbpedia.org/ontology/Actor, 0.18181819,0.11363637
http://dbpedia.org/resource/Seat_(disambiguation),http://dbpedia.org/ontology/Place, 0.2542373,0.135593234
http://dbpedia.org/resource/Elite,http://dbpedia.org/ontology/Name, 0.25,0.0
http://nl.dbpedia.org/resource/Servers,http://dbpedia.org/ontology/Company, 0.16666667,0.0
http://dbpedia.org/resource/Nuncio,http://dbpedia.org/ontology/ChristianBishop, 0.16666667,0.083333334
http://dbpedia.org/resource/Maria,http://dbpedia.org/ontology/Church, 0.13953489,0.046511635
http://dbpedia.org/resource/New,http://dbpedia.org/ontology/Agent, 0.21359223,0.116504854
http://nl.dbpedia.org/resource/Troepen,http://dbpedia.org/ontology/MilitaryConflict, 0.11111111,0.0
http://dbpedia.org/resource/Headquarters,http://dbpedia.org/ontology/Airline, 0.18604651,0.116279065
http://nl.dbpedia.org/resource/Somalische,http://dbpedia.org/ontology/SoccerClub, 0.13333334,0.06666667
http://dbpedia.org/resource/Brigadier_general,http://dbpedia.org/ontology/MilitaryPerson, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Naamgever,http://dbpedia.org/ontology/NaturalPlace, 0.09090909,0.0
http://nl.dbpedia.org/resource/Stadsschouwburg,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2857143,0.14285715
http://dbpedia.org/resource/Blues,http://dbpedia.org/ontology/PeriodicalLiterature, 0.14285715,0.0
http://dbpedia.org/resource/Düsseldorf,http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://dbpedia.org/resource/Portugal,http://dbpedia.org/ontology/Dog, 0.11111111,0.055555554
http://nl.dbpedia.org/resource/Familie,http://dbpedia.org/ontology/Animal, 0.2094811,0.13196668
http://dbpedia.org/resource/Liverpool,http://dbpedia.org/ontology/Agent, 0.25,0.125
http://nl.dbpedia.org/resource/Voertuig,http://dbpedia.org/ontology/MilitaryVehicle, 0.3181818,0.13636361
http://dbpedia.org/resource/Curator,http://dbpedia.org/ontology/Artist, 0.2,0.1
http://dbpedia.org/resource/Austria,http://dbpedia.org/ontology/Dog, 0.10344828,0.03448276
http://dbpedia.org/resource/Subspecies,http://dbpedia.org/ontology/Insect, 0.15894388,0.10421403
http://dbpedia.org/resource/Entity,http://dbpedia.org/ontology/Country, 0.2,0.1
http://nl.dbpedia.org/resource/Abdijkerk,http://dbpedia.org/ontology/Church, 0.16666667,0.083333334
http://dbpedia.org/resource/Ambassador,http://dbpedia.org/ontology/OfficeHolder, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Clubs,http://dbpedia.org/ontology/SoccerClub, 0.17391305,0.13043479
http://nl.dbpedia.org/resource/Oud-militair,http://dbpedia.org/ontology/Person, 0.33333334,0.14285714
http://nl.dbpedia.org/resource/Germanist,http://dbpedia.org/ontology/Person, 0.3125,0.125
http://nl.dbpedia.org/resource/Schoolmeester,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Nomen,http://dbpedia.org/ontology/Arachnid, 0.1764706,0.11764707
http://dbpedia.org/resource/Pop,http://dbpedia.org/ontology/Band, 0.13333334,0.06666667
http://nl.dbpedia.org/resource/Goudse,http://dbpedia.org/ontology/Cheese, 0.2,0.0
http://nl.dbpedia.org/resource/Minderbroeder,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Chaebol,http://dbpedia.org/ontology/Company, 0.2857143,0.14285715
http://dbpedia.org/resource/Cookbook,http://dbpedia.org/ontology/Name, 0.25,0.0
http://dbpedia.org/resource/Architecture,http://dbpedia.org/ontology/Architect, 0.14285715,0.0
http://dbpedia.org/resource/Croatia,http://dbpedia.org/ontology/Dog, 0.11764706,0.05882353
http://dbpedia.org/resource/Turkey,http://dbpedia.org/ontology/Mammal, 0.11764706,0.05882353
http://dbpedia.org/resource/Life,http://dbpedia.org/ontology/Person, 0.21327014,0.09952607
http://dbpedia.org/resource/Referee,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://dbpedia.org/resource/Dutch_language,http://dbpedia.org/ontology/SoccerPlayer, 0.13962935,0.114496068
http://dbpedia.org/resource/Risk,http://dbpedia.org/ontology/MusicalArtist, 0.16666667,0.0
http://nl.dbpedia.org/resource/Onderslagmolen,http://dbpedia.org/ontology/Watermill, 0.19444445,0.138888894
http://nl.dbpedia.org/resource/Mount,http://dbpedia.org/ontology/Species, 0.25,0.125
http://nl.dbpedia.org/resource/Subfamilie,http://dbpedia.org/ontology/Insect, 0.16666667,0.083333334
http://dbpedia.org/resource/Swiss_people,http://dbpedia.org/ontology/SoccerPlayer, 0.14285715,0.111111116
http://dbpedia.org/resource/Italo_disco,http://dbpedia.org/ontology/Single, 0.14285715,0.0
http://dbpedia.org/resource/Leger,http://dbpedia.org/ontology/MilitaryUnit, 0.20967741,0.12903225
http://nl.dbpedia.org/resource/Scenariste,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://dbpedia.org/resource/Talent,http://dbpedia.org/ontology/Person, 0.25,0.125
http://dbpedia.org/resource/Hochschule,http://dbpedia.org/ontology/University, 0.1590909,0.06818181
http://nl.dbpedia.org/resource/Kleinkunstenaar,http://dbpedia.org/ontology/Artist, 0.25,0.125
http://nl.dbpedia.org/resource/Handelshuis,http://dbpedia.org/ontology/Company, 0.16666667,0.0
http://nl.dbpedia.org/resource/Namibische,http://dbpedia.org/ontology/SoccerClub, 0.15,0.075
http://dbpedia.org/resource/Parent,http://dbpedia.org/ontology/Place, 0.25,0.125
http://dbpedia.org/resource/Theatrical_producer,http://dbpedia.org/ontology/Imdb, 0.2,0.0
http://dbpedia.org/resource/Netherlands,http://dbpedia.org/ontology/Species, 0.08522727,0.0
http://nl.dbpedia.org/resource/Kampioenschap,http://dbpedia.org/ontology/Athlete, 0.15,0.05
http://dbpedia.org/resource/Golf_(disambiguation),http://dbpedia.org/ontology/Sea, 0.16,0.12
http://nl.dbpedia.org/resource/Watermolen,http://dbpedia.org/ontology/Watermill, 0.15286624,0.05732484
http://dbpedia.org/resource/Egypt_(disambiguation),http://dbpedia.org/ontology/Writer, 0.14285715,0.0
http://nl.dbpedia.org/resource/Magazine,http://dbpedia.org/ontology/PeriodicalLiterature, 0.23809524,0.14285714
http://dbpedia.org/resource/Volkswagen,http://dbpedia.org/ontology/Imdb, 0.33333334,0.0
http://dbpedia.org/resource/Observation_tower,http://dbpedia.org/ontology/ArchitecturalStructure, 0.25,0.125
http://nl.dbpedia.org/resource/Cisterciënzerabdij,http://dbpedia.org/ontology/Monastery, 0.07692308,0.03846154
http://dbpedia.org/resource/Text_(literary_theory),http://dbpedia.org/ontology/Name, 0.375,0.125
http://nl.dbpedia.org/resource/Acteurs,http://dbpedia.org/ontology/Actor, 0.18181819,0.136363643
http://dbpedia.org/resource/Utrecht_(disambiguation),http://dbpedia.org/ontology/Person, 0.18421052,0.13157894
http://nl.dbpedia.org/resource/Stuk,http://dbpedia.org/ontology/Road, 0.10989011,0.03296703
http://dbpedia.org/resource/Share_(finance),http://dbpedia.org/ontology/Company, 0.16666667,0.0
http://nl.dbpedia.org/resource/Noorden,http://dbpedia.org/ontology/Mammal, 0.14285715,0.0
http://dbpedia.org/resource/Israel,http://dbpedia.org/ontology/Species, 0.14285715,0.0
http://dbpedia.org/resource/Leuven,http://dbpedia.org/ontology/Person, 0.18181819,0.0909091
http://dbpedia.org/resource/CA,http://dbpedia.org/ontology/Family, 0.13793103,0.01724138
http://dbpedia.org/resource/Swedish_language,http://dbpedia.org/ontology/Work, 0.13513513,0.05405405
http://dbpedia.org/resource/Irish_language,http://dbpedia.org/ontology/Agent, 0.18181819,0.0909091
http://nl.dbpedia.org/resource/Rotonde,http://dbpedia.org/ontology/ArchitecturalStructure, 0.2,0.1
http://nl.dbpedia.org/resource/Poldermolen,http://dbpedia.org/ontology/Windmill, 0.17518939,0.10037878
http://dbpedia.org/resource/Acronym,http://dbpedia.org/ontology/Company, 0.2,0.1
http://dbpedia.org/resource/Yogi,http://dbpedia.org/ontology/Name, 0.33333334,0.0
http://nl.dbpedia.org/resource/Iraanse,http://dbpedia.org/ontology/Agent, 0.23391813,0.09941521
http://nl.dbpedia.org/resource/Persoon,http://dbpedia.org/ontology/Person, 0.23728813,0.118644064
http://dbpedia.org/resource/Novel,_Haute-Savoie,http://dbpedia.org/ontology/Comic, 0.2,0.1
http://dbpedia.org/resource/Miami,http://dbpedia.org/ontology/Actor, 0.11111111,0.0
http://dbpedia.org/resource/Prelate,http://dbpedia.org/ontology/ChristianBishop, 0.16666667,0.111111114
http://dbpedia.org/resource/Dutch_people,http://dbpedia.org/ontology/Place, 0.25,0.125
http://dbpedia.org/resource/Trilogy,http://dbpedia.org/ontology/Book, 0.22222222,0.11111111
http://nl.dbpedia.org/resource/Strips,http://dbpedia.org/ontology/Comic, 0.14285715,0.0
http://nl.dbpedia.org/resource/Kamer,http://dbpedia.org/ontology/Politician, 0.22222222,0.148148145
http://dbpedia.org/resource/Film_producer,http://dbpedia.org/ontology/Person, 0.31092438,0.13445378
http://nl.dbpedia.org/resource/Hybride,http://dbpedia.org/ontology/Species, 0.15254237,0.033898304
http://nl.dbpedia.org/resource/Hoofdkantoor,http://dbpedia.org/ontology/Company, 0.17105263,0.07894737
http://dbpedia.org/resource/Naval_fleet,http://dbpedia.org/ontology/Train, 0.2,0.0
http://nl.dbpedia.org/resource/Bestuur,http://dbpedia.org/ontology/Country, 0.2,0.0
http://dbpedia.org/resource/Reserve,http://dbpedia.org/ontology/MilitaryPerson, 0.2,0.13333333
http://nl.dbpedia.org/resource/Vermogen,http://dbpedia.org/ontology/Artist, 0.2,0.1
http://nl.dbpedia.org/resource/Geschiedkundige,http://dbpedia.org/ontology/Person, 0.29508197,0.13114755
http://nl.dbpedia.org/resource/Genadebeeld,http://dbpedia.org/ontology/Artwork, 0.18181819,0.0909091
http://dbpedia.org/resource/Reggae,http://dbpedia.org/ontology/Band, 0.16666667,0.083333334
http://nl.dbpedia.org/resource/Proefschrift,http://dbpedia.org/ontology/Scientist, 0.22222222,0.11111111
http://dbpedia.org/resource/Deelgemeente,http://dbpedia.org/ontology/PopulatedPlace, 0.23033252,0.10218978
http://dbpedia.org/resource/Golden,http://dbpedia.org/ontology/Work, 0.23529412,0.11764706
http://dbpedia.org/resource/T_(disambiguation),http://dbpedia.org/ontology/Species, 0.2,0.0
http://dbpedia.org/resource/Soviet_(council),http://dbpedia.org/ontology/MilitaryAircraft, 0.14634146,0.07317073
http://dbpedia.org/resource/Media,http://dbpedia.org/ontology/Work, 0.25,0.1
http://dbpedia.org/resource/Dam_(disambiguation),http://dbpedia.org/ontology/Place, 0.22222222,0.11111111
http://dbpedia.org/resource/Basis,http://dbpedia.org/ontology/ArchitecturalStructure, 0.08695652,0.0
http://dbpedia.org/resource/Houston,http://dbpedia.org/ontology/MusicalArtist, 0.16666667,0.083333334
http://nl.dbpedia.org/resource/Sneek,http://dbpedia.org/ontology/Artist, 0.25,0.0
http://nl.dbpedia.org/resource/Computers,http://dbpedia.org/ontology/VideoGame, 0.16666667,0.0
http://dbpedia.org/resource/Baron_(disambiguation),http://dbpedia.org/ontology/Person, 0.2857143,0.14285715
http://nl.dbpedia.org/resource/Malen,http://dbpedia.org/ontology/Windmill, 0.15384616,0.0
http://nl.dbpedia.org/resource/Samenstelling,http://dbpedia.org/ontology/Place, 0.22222222,0.11111111
